index,X_img,Y_img,latitude,longitude
11144,93924,49694,-22.986693299999995,-43.435898200000004
11145,93908,50561,-22.990585500000048,-43.4359741
11146,94062,51140,-22.9931862,-43.4352788
11147,94222,51728,-22.995825299999996,-43.4345616
11148,94772,52167,-22.997792299999997,-43.43209410000001
11149,94746,52174,-22.9978258,-43.432209099999994
11150,115704,31917,-22.906915200000004,-43.338153999999996
11151,130678,36846,-22.9290332,-43.2709522
11152,135202,25694,-22.878986999999995,-43.250650500000006
11153,134967,25721,-22.8791052,-43.251706
11327,113442,21344,-22.859464400000004,-43.3483075
11328,113008,20839,-22.857197799999998,-43.350255
11329,113010,20763,-22.8568544,-43.350245099999995
11330,113017,20728,-22.856698899999998,-43.350211
11331,114422,22383,-22.8641267,-43.34390710000001
11332,114395,22386,-22.864141699999994,-43.344028
11333,113966,21877,-22.8618539,-43.34595469999999
11334,113978,21854,-22.8617513,-43.345898
11335,113980,21970,-22.862273000000002,-43.3458924
11336,113429,21256,-22.8590679,-43.3483635
11337,113437,21229,-22.858946500000002,-43.348328099999996
11407,4452,27747,-22.8881973,-43.8374384
11408,4097,28044,-22.889530699999998,-43.839034
11409,3525,28223,-22.890336300000005,-43.8415996
11410,3743,28443,-22.891322299999995,-43.84062
11411,3858,28430,-22.891264599999996,-43.84010700000001
11412,3978,28572,-22.8919012,-43.839566700000006
11415,99340,40740,-22.946511199999996,-43.411593399999994
11704,45383,31434,-22.904747199999996,-43.6537483
11708,28148,29304,-22.895187699999997,-43.73109519999999
11709,27602,29730,-22.897100099999996,-43.73354400000005
11710,27370,29918,-22.897942399999998,-43.73458680000001
11711,27008,30146,-22.8989656,-43.7362088
11712,30012,30615,-22.901070700000002,-43.722729400000006
11713,26486,30666,-22.9013004,-43.738554400000005
11714,26101,31060,-22.903069499999997,-43.7402817
11715,25610,31561,-22.9053179,-43.74248649999999
11716,25235,31941,-22.907020199999998,-43.7441696
11717,25475,32117,-22.907812200000002,-43.7430927
11718,24886,32326,-22.9087472,-43.74573329999999
11719,25094,32486,-22.9094674,-43.744799900000004
11720,23565,21510,-22.860210000000002,-43.751661
11721,23935,22213,-22.8633624,-43.750002099999996
11722,24147,22592,-22.86506269999995,-43.74905249999999
11723,27339,23189,-22.867743,-43.7347269
11724,27320,23280,-22.868150800000002,-43.7348127
11725,23971,23339,-22.868417700000002,-43.7498424
11726,23779,24119,-22.871917099999997,-43.7507021
11727,22009,27035,-22.8850046,-43.75864500000001
11728,22463,27506,-22.887118100000002,-43.7566097
11729,22693,27619,-22.887625899999996,-43.7555744
11730,23610,24844,-22.875171300000048,-43.751461899999995
11731,23448,25499,-22.8781108,-43.75218880000005
11732,21613,26624,-22.8831575,-43.7604238
11733,26367,29999,-22.898308100000005,-43.73908939999995
11734,25903,31971,-22.907156600000004,-43.74116970000005
11735,14839,32568,-22.9098368,-43.79082280000001
11736,23469,28052,-22.8895668,-43.7520942
11737,23814,28263,-22.890514500000002,-43.75054659999995
11738,19750,31339,-22.9043198,-43.7687829
11739,25592,31606,-22.9055193,-43.7425677
11740,19728,32756,-22.9106808,-43.7688812
11741,15645,32815,-22.9109438,-43.7872059
11742,20466,33004,-22.911794099999998,-43.7655696
11743,19043,33033,-22.911924399999993,-43.771955
11744,16227,33089,-22.912175300000005,-43.7845937
11745,18335,33318,-22.913202300000002,-43.775133200000056
11746,16769,33348,-22.9133376,-43.7821642
11747,21155,33422,-22.913668700000002,-43.762477
11748,17265,33585,-22.914400800000003,-43.7799363
11749,17646,33596,-22.9144482,-43.778226200000006
11750,58748,11798,-22.81662,-43.5937647
11751,59332,12094,-22.817950099999994,-43.59114689999999
11752,59862,12364,-22.8191615,-43.588765099999996
11753,60564,12727,-22.8207932,-43.585616200000004
11754,61636,13270,-22.8232284,-43.5808043
11755,63428,14191,-22.827360600000002,-43.5727604
11756,63795,14797,-22.830079899999998,-43.57111619999999
11757,64275,15606,-22.833711299999997,-43.568962299999995
11758,64557,16086,-22.8358669,-43.56769370000001
11759,65204,17176,-22.8407589,-43.5647915
11760,65646,17925,-22.8441206,-43.562806699999996
11761,66341,19082,-22.849313800000004,-43.55968729999999
11762,67041,20157,-22.854136100000005,-43.5565464
11763,67457,20804,-22.8570402,-43.5546823
11764,67889,21472,-22.860035799999995,-43.55274029999999
11765,68244,22019,-22.862492500000002,-43.551147099999994
11766,68525,22480,-22.8645636,-43.54988649999999
11767,68786,22836,-22.8661576,-43.54871429999999
11768,49177,28364,-22.890968899999997,-43.636717499999996
11769,74080,28545,-22.891782,-43.524955399999996
11770,48463,28538,-22.891747600000002,-43.639921799999996
11771,48313,28575,-22.8919143,-43.640596200000005
11772,74041,28575,-22.891915500000003,-43.52513439999999
11773,74638,28615,-22.8920928,-43.5224515
11774,75632,28692,-22.8924406,-43.517993
11775,47580,28761,-22.8927507,-43.643885899999994
11776,76088,28779,-22.892830400000005,-43.515945800000004
11777,46458,28833,-22.893071900000002,-43.648923100000005
11778,45627,28886,-22.8933097,-43.652652499999995
11779,45063,28922,-22.893470999999995,-43.65518069999995
11780,75522,28948,-22.8935871,-43.5184872
11781,44455,28958,-22.8936341,-43.6579098
11782,77344,28959,-22.893639600000004,-43.5103112
11783,43762,28999,-22.893820100000003,-43.66102229999999
11784,42994,29045,-22.894026000000004,-43.66446890000004
11785,39701,29083,-22.8941962,-43.679244100000005
11786,77935,29099,-22.894264700000004,-43.507658500000005
11787,42183,29099,-22.894269100000002,-43.6681076
11788,75051,29114,-22.894335799999997,-43.52059880000001
11789,77830,29136,-22.894432700000003,-43.50812789999999
11790,41380,29148,-22.894486499999953,-43.671709799999995
11791,40567,29197,-22.894706799999998,-43.6753597
11792,53295,29409,-22.8956577,-43.6182386
11793,78666,29566,-22.8963625,-43.50437470000006
11794,53425,29750,-22.8971872,-43.61765390000001
11795,53756,30525,-22.9006686,-43.6161706
11796,53946,30939,-22.902524200000002,-43.6153177
11797,68735,23473,-22.869019499999997,-43.548944999999996
11798,63752,23614,-22.869652200000004,-43.5713093
11799,63078,23675,-22.869922799999998,-43.57433480000001
11800,64514,23717,-22.870114300000004,-43.567886800000004
11801,62389,23732,-22.870179800000003,-43.5774234
11802,61101,23736,-22.8701996,-43.583204900000005
11803,59679,23749,-22.870256499999996,-43.589585800000044
11804,61499,23825,-22.870599900000002,-43.58141990000005
11805,65179,24003,-22.8713945,-43.56490419999995
11806,58277,24011,-22.871433500000002,-43.5958803
11807,67055,24236,-22.8724424,-43.5564834
11808,66530,24230,-22.8724176,-43.55884240000005
11809,65752,24250,-22.872504200000048,-43.5623346
11810,68663,24347,-22.872938999999995,-43.54926689999999
11811,67385,24407,-22.8732109,-43.555004100000005
11812,57597,24482,-22.873546400000002,-43.598932700000006
11813,55870,24529,-22.873756399999998,-43.6066816
11814,56324,24776,-22.874863599999998,-43.6046431
11815,68616,24978,-22.875772400000002,-43.5494801
11816,56702,24985,-22.875802700000005,-43.602948
11817,68573,25006,-22.8758972,-43.5496705
11818,56797,25380,-22.877575800000002,-43.602521499999995
11819,56827,25496,-22.878096,-43.602388100000006
11820,69031,25586,-22.8785013,-43.547616700000006
11821,56206,25875,-22.879799900000002,-43.605174899999994
11822,68273,26207,-22.8812869,-43.551019700000005
11823,55599,26247,-22.8814654,-43.60789729999999
11824,69657,26279,-22.8816112,-43.5448057
11825,55013,26608,-22.8830877,-43.61052720000001
11826,54381,26996,-22.8848274,-43.61336229999999
11827,53924,27271,-22.8860629,-43.615414199999954
11828,70712,27446,-22.886847300000003,-43.54007300000001
11829,52517,27578,-22.8874418,-43.6217308
11830,71340,27598,-22.887529500000003,-43.53725529999994
11831,52517,27641,-22.8877235,-43.6217308
11832,51315,27842,-22.8886254,-43.6271234
11833,71728,27884,-22.888812499999997,-43.53551519999999
11834,72503,27910,-22.888932399999998,-43.532037100000004
11835,72121,27972,-22.8892098,-43.5337483
11836,50689,27978,-22.889238199999998,-43.62993169999999
11837,72304,28013,-22.889391399999997,-43.53292760000001
11838,73442,28174,-22.8901147,-43.5278207
11839,49910,28177,-22.8901302,-43.6334293
11840,52846,28217,-22.890310600000003,-43.6202529
11841,73471,28289,-22.8906319,-43.52769189999999
11861,97072,35133,-22.9213457,-43.42177350000004
11862,68070,27076,-22.8851863,-43.55192770000001
11863,68637,27202,-22.885754599999995,-43.5493849
11864,54317,22844,-22.866193299999996,-43.613650799999995
11865,54559,23449,-22.8689082,-43.612566699999995
11866,55016,23956,-22.871185200000003,-43.6105141
11867,55513,24168,-22.872138300000003,-43.60828179999999
11868,113743,8846,-22.803375699999997,-43.34695260000001
11884,12400,31920,-22.9069288,-43.80177009999999
11885,13233,32143,-22.907927000000004,-43.798031099999996
11886,14053,32362,-22.9089128,-43.7943511
11887,20275,32579,-22.909886399999998,-43.76643
11915,68766,23097,-22.867330300000003,-43.5488069
11916,66382,29590,-22.8964725,-43.55950630000001
11917,97073,36436,-22.927194200000002,-43.421768400000005
11918,97521,37761,-22.9331426,-43.4197567
11919,98151,39474,-22.940828399999997,-43.41693099999999
11920,100493,41175,-22.948460700000002,-43.406419400000004
11921,101756,41277,-22.948920100000002,-43.4007492
11922,102594,41473,-22.9497994,-43.396988799999995
11923,110733,18389,-22.8462039,-43.36046329999999
11924,114796,22851,-22.866228,-43.3422303
11925,114778,22857,-22.866253899999997,-43.342309500000006
11926,114780,22885,-22.8663788,-43.3423001
11927,114781,22910,-22.866492400000002,-43.3422974
11928,114781,22933,-22.8665962,-43.3422961
11929,115307,23510,-22.8691858,-43.33993499999999
11930,116149,24451,-22.8734073,-43.3361558
11931,116136,24468,-22.873483300000004,-43.336217399999995
11932,116124,24485,-22.8735584,-43.3362686
11933,116113,24498,-22.8736195,-43.3363179
11934,116306,24741,-22.8747085,-43.335454500000004
11935,116297,24770,-22.874840300000002,-43.3354912
11936,121267,14665,-22.8294872,-43.31318969999995
11937,121237,14686,-22.829582999999996,-43.3133218
11938,121284,14848,-22.830309800000002,-43.3131139
11939,109952,17746,-22.843314799999998,-43.3639665
11940,109927,17765,-22.8434013,-43.364079200000006
11941,110222,18010,-22.8445013,-43.3627568
11942,110201,18024,-22.8445655,-43.3628507
11943,110175,18045,-22.8446594,-43.36296599999999
11944,110468,18317,-22.8458787,-43.361652400000004
11945,110441,18335,-22.845957799999997,-43.3617758
11946,110413,18353,-22.8460393,-43.36189920000005
11947,110629,18483,-22.846625100000004,-43.36092959999999
11948,110821,18640,-22.8473296,-43.36006859999999
11949,110831,18694,-22.847569399999998,-43.360023000000005
11950,110839,18740,-22.847777000000004,-43.3599854
11951,111285,19058,-22.849203199999998,-43.3579845
11952,111250,19059,-22.8492106,-43.35814279999999
11953,111579,19321,-22.850385900000003,-43.3566649
11954,111571,19353,-22.8505293,-43.356702399999996
11955,112426,20047,-22.853641099999997,-43.3528642
11956,112402,20064,-22.853720199999994,-43.3529715
11957,112377,20086,-22.8538166,-43.35308679999999
11958,112542,20289,-22.854728600000005,-43.3523438
11959,112849,20532,-22.8558211,-43.3509679
11960,112795,20535,-22.8558335,-43.3512092
11961,128776,21957,-22.862214400000003,-43.279489
11962,129001,22113,-22.8629138,-43.278477800000005
11963,135235,27812,-22.888490400000002,-43.250502700000006
11964,135247,27961,-22.889161400000003,-43.25044769999999
12143,27592,13196,-22.8228961,-43.7335895
12144,27513,13151,-22.822692500000002,-43.7339444
12261,111261,19114,-22.8494553,-43.3580918
12262,110006,32016,-22.907356500000052,-43.3637261
13206,103717,1862,-22.7720324,-43.391952200000006
13207,103508,1637,-22.7710223,-43.392887
13208,103287,1403,-22.769971899999998,-43.393879000000005
13209,102903,992,-22.7681274,-43.39560410000001
13210,102641,707,-22.7668483,-43.3967787
13211,102794,449,-22.7656873,-43.396094700000006
13219,112706,20625,-22.8562387,-43.35160869999999
13220,112811,20592,-22.856088,-43.351136000000004
13221,112748,20596,-22.8561046,-43.35141919999999
13222,112784,20582,-22.8560421,-43.35125970000001
13223,111807,19601,-22.8516428,-43.3556448
13224,110654,18516,-22.846773,-43.360817700000005
13225,109450,17271,-22.841184399999996,-43.3662218
13226,109506,17222,-22.840965699999998,-43.36596860000001
13227,109531,17198,-22.8408555,-43.3658569
13228,103935,11096,-22.813472100000002,-43.390970900000006
13229,103632,10677,-22.8115931,-43.3923309
13230,99543,6201,-22.7915049,-43.41068419999999
13231,99448,6268,-22.791806299999998,-43.4111104
13232,99026,5583,-22.788730100000002,-43.41300500000005
13233,98971,5633,-22.7889562,-43.413251700000046
13249,111835,19579,-22.851543599999996,-43.3555169
13337,121232,31563,-22.905325300000005,-43.31334650000005
13338,121347,31593,-22.905458799999998,-43.312828800000005
13339,121102,31561,-22.9053179,-43.313929900000005
13340,107750,31835,-22.9065446,-43.3738518
13341,109016,31495,-22.9050202,-43.3681695
13342,117225,39156,-22.93939960000005,-43.331328
13343,117277,39238,-22.9397701,-43.331094699999994
13344,117812,39190,-22.939555199999997,-43.328691400000004
13345,118784,39093,-22.939118000000004,-43.3243328
13346,120044,38799,-22.937799,-43.3186761
13347,94821,52261,-22.9982135,-43.4318738
13348,96869,35986,-22.9251761,-43.422681399999995
13349,96954,36077,-22.925581199999996,-43.4223005
13350,43252,34013,-22.916322000000005,-43.6633104
13351,43196,34023,-22.9163667,-43.66355959999999
13352,64288,38573,-22.9367862,-43.568902
13353,64429,38588,-22.9368505,-43.5682717
13354,64453,38372,-22.9358846,-43.5681644
13355,64475,38137,-22.934829899999997,-43.56806519999999
13356,64501,37898,-22.933757800000006,-43.5679472
13357,64525,37676,-22.932757399999954,-43.5678399
13358,64549,37448,-22.9317347,-43.5677326
13359,64571,37225,-22.93073429999995,-43.5676333
13360,64589,37041,-22.9299092,-43.56755019999994
13361,64565,37007,-22.929756,-43.5676575
13362,64439,36993,-22.929694299999998,-43.568223399999994
13363,64418,36929,-22.9294053,-43.5683173
13364,64443,36744,-22.928577699999998,-43.5682073
13365,64467,36541,-22.9276637,-43.5681
13366,64487,36333,-22.9267324,-43.568008799999994
13367,64510,36139,-22.925862799999997,-43.56790689999999
13368,64531,35916,-22.9248623,-43.567813
13369,64548,35762,-22.9241682,-43.567737900000004
13370,64539,35677,-22.9237877,-43.5677755
13371,64715,35639,-22.9236198,-43.566986899999996
13372,64751,35677,-22.9237877,-43.566823299999996
13373,64730,35873,-22.924667200000005,-43.5669172
13374,64707,36094,-22.9256578,-43.5670218
13375,64687,36307,-22.926616299999996,-43.567113000000006
13376,64667,36511,-22.9275303,-43.5672015
13377,64645,36733,-22.928525800000003,-43.567300700000004
13378,64620,36952,-22.929509,-43.567410699999996
13379,64601,37163,-22.9304551,-43.56749920000001
13380,64589,37265,-22.930917100000006,-43.5675529
13381,64564,37494,-22.931942200000044,-43.56766549999995
13382,64548,37693,-22.932836400000003,-43.567737900000004
13383,64522,37925,-22.9338789,-43.56785329999999
13384,64498,38152,-22.9348941,-43.567960600000006
13385,64476,38378,-22.9359093,-43.56805710000005
13386,64451,38609,-22.936946799999998,-43.5681725
13387,64320,38595,-22.936882600000004,-43.5687572
13388,27287,29135,-22.8944291,-43.7349576
13389,27121,29258,-22.8949801,-43.7357059
13390,27382,29223,-22.8948219,-43.734533799999994
13391,26970,29372,-22.8954915,-43.736381800000004
13392,45503,31297,-22.904131999999997,-43.653209200000006
13393,36608,29483,-22.895988199999998,-43.6931258
13394,36601,29540,-22.8962464,-43.693156699999996
13395,36557,29422,-22.895716399999998,-43.693357899999995
13396,36540,29473,-22.895946199999997,-43.693431600000004
13397,36532,29532,-22.896209300000002,-43.693470500000004
13398,36582,29514,-22.896128899999997,-43.693243700000004
13399,27096,29290,-22.8951259,-43.7358172
13400,83291,27960,-22.889156999999997,-43.48361919999999
13401,83162,28003,-22.889347500000003,-43.48419919999994
13402,83033,28042,-22.889522999999993,-43.484777199999996
13403,82881,28090,-22.8897367,-43.4854585
13404,82879,28184,-22.890159199999996,-43.485469200000004
13405,82912,28318,-22.890762199999998,-43.4853217
13406,82949,28478,-22.8914812,-43.485152699999944
13407,82987,28636,-22.892190399999997,-43.4849837
13408,83012,28746,-22.892682100000002,-43.48487110000001
13409,83045,28890,-22.893327,-43.484723599999995
13410,83086,29069,-22.894132499999994,-43.484538500000006
13411,83094,29102,-22.8942808,-43.4845036
13412,82971,29159,-22.894535299999998,-43.4850562
13413,83010,29328,-22.895293899999995,-43.48487909999999
13414,83056,29531,-22.896205600000002,-43.48467259999999
13415,83109,29621,-22.896610899999995,-43.4844366
13416,83131,29507,-22.896099400000004,-43.4843373
13417,83242,29391,-22.895575599999997,-43.4838384
13418,83362,29258,-22.8949825,-43.4832993
13419,83400,29219,-22.8948046,-43.483130300000006
13420,83372,29107,-22.894300599999998,-43.48325640000001
13421,83328,28922,-22.893472800000005,-43.483454900000005
13422,83300,28798,-22.892914400000002,-43.483578300000005
13423,83233,28528,-22.891706099999997,-43.483878700000005
13424,83174,28267,-22.890534799999998,-43.48414689999995
13425,83133,28103,-22.889798499999998,-43.484326599999996
13426,83130,28033,-22.889484699999997,-43.48434000000005
13427,83317,27976,-22.889228900000003,-43.483501200000006
13428,83279,27904,-22.88890400000005,-43.4836721
13429,76751,28875,-22.8932628,-43.5129699
13430,79061,29800,-22.897411400000003,-43.50260319999999
13431,77697,25283,-22.877141399999996,-43.5087267
13432,85476,21738,-22.8612332,-43.47381500000001
13433,3138,26565,-22.8828968,-43.8433349
13556,534,28945,-22.893576600000006,-43.85502399999999
13557,2143,27368,-22.886499700000005,-43.8478035
13558,1879,27590,-22.887493,-43.848988999999996
13559,1405,27990,-22.8892919,-43.851113299999994
13560,976,28378,-22.8910315,-43.853039200000005
13561,142,29073,-22.8941498,-43.8567835
13573,2173,27406,-22.886670199999998,-43.84766940000001
13574,2039,27516,-22.88716189999995,-43.848267500000006
13575,1415,28049,-22.8895563,-43.85106770000001
13576,1151,28407,-22.8911625,-43.8522559
13577,555,28961,-22.8936482,-43.8549301
13578,149,29129,-22.894401900000002,-43.8567513
13591,3220,26564,-22.8828919,-43.84297010000001
13592,3364,27058,-22.8851084,-43.842321000000005
13593,3410,27215,-22.88581020000005,-43.8421172
13594,3833,28000,-22.889333900000004,-43.84021819999999
13595,3324,27076,-22.885187499999997,-43.8425034
13596,3373,27247,-22.8859536,-43.8422835
13597,3196,26607,-22.8830846,-43.8430774
13598,5353,27573,-22.887418900000004,-43.8333973
13599,5190,27320,-22.8862822,-43.834129599999955
13600,4819,27505,-22.887115,-43.8357925
13601,6748,28262,-22.8905126,-43.8271371
13602,6666,28317,-22.890757199999996,-43.82750180000001
13603,6792,29027,-22.893942300000003,-43.82693590000005
13604,6531,29112,-22.8943253,-43.828108
13605,5784,29237,-22.894886200000002,-43.831460799999995
13606,5206,29339,-22.8953458,-43.834057200000004
13607,4723,29435,-22.895775699999998,-43.836221700000046
13608,4334,29010,-22.8938657,-43.8379678
13609,4623,29380,-22.8955261,-43.83667230000001
13610,4912,29729,-22.897092700000005,-43.8353741
13611,5137,29952,-22.898093399999997,-43.834365600000005
13612,5856,30156,-22.8990125,-43.8311389
13613,7422,30594,-22.9009743,-43.8241115
13614,7604,30710,-22.901495699999998,-43.823293500000005
13615,6649,30377,-22.900004599999995,-43.827581
13616,6619,30452,-22.9003369,-43.82771369999998
13617,6293,31230,-22.9038306,-43.8291782
13618,6008,31858,-22.906647200000005,-43.83045500000001
13619,5778,32426,-22.909196899999994,-43.8314903
13620,5487,33064,-22.9120603,-43.8327938
13621,833,28840,-22.893104599999997,-43.85368289999999
13622,1082,28999,-22.8938187,-43.8525617
13623,1423,29225,-22.894834300000003,-43.8510355
13624,2037,29646,-22.896721999999997,-43.848278200000046
13625,2433,29919,-22.8979451,-43.8464999
13626,2901,29930,-22.8979945,-43.8443998
13627,3695,29907,-22.8978932,-43.8408378
13628,4392,29902,-22.8978685,-43.837710300000005
13629,5143,29899,-22.897858600000003,-43.8343388
13630,5871,30110,-22.8988025,-43.831071900000005
13631,6684,30332,-22.8998007,-43.827421400000006
13632,7445,30546,-22.9007594,-43.8240096
13633,9005,30984,-22.9027286,-43.8170064
13634,9741,31189,-22.9036477,-43.81370189999995
13635,10380,31373,-22.9044729,-43.81083730000005
13636,10683,31452,-22.9048287,-43.80947470000001
13637,10904,31514,-22.9051054,-43.808482299999994
13638,11577,31695,-22.905915800000002,-43.8054621
13639,3085,26678,-22.883400899999998,-43.84357630000005
13640,3308,26485,-22.882536,-43.8425732
13641,4475,25434,-22.877821,-43.8373375
13642,4697,25253,-22.877005500000006,-43.8363397
13643,6299,24019,-22.8714699,-43.8291514
13644,6635,23766,-22.87033299999995,-43.82764399999999
13645,6925,23538,-22.8693099,-43.8263404
13646,7316,23244,-22.867990199999998,-43.8245863
13647,7923,22777,-22.865894400000002,-43.8218612
13648,8242,22525,-22.8647625,-43.8204289
13649,11587,19963,-22.8532648,-43.8054192
13650,12349,19385,-22.8506695,-43.801996699999954
13651,12873,19241,-22.8500269,-43.7996471
13652,13879,18959,-22.8487589,-43.795130300000004
13653,14698,18731,-22.8477381,-43.7914583
13654,14988,18649,-22.847367299999952,-43.7901574
13655,15545,18548,-22.846917400000002,-43.787657599999996
13656,16489,18365,-22.846091899999998,-43.7834197
13657,17491,18171,-22.845224299999998,-43.7789217
13658,18339,18371,-22.846118999999998,-43.7751156
13659,18980,18515,-22.8467667,-43.7722376
13660,19431,18471,-22.8465714,-43.7702152
13661,20100,18403,-22.846262399999997,-43.76721379999999
13662,21240,18309,-22.845844699999997,-43.7620962
13663,22086,18727,-22.847718300000004,-43.7582982
13664,22298,19115,-22.849458400000003,-43.7573487
13665,22526,19556,-22.8514407,-43.7563241
13666,23362,21128,-22.858492299999998,-43.752571599999996
13724,136400,38947,-22.938464899999996,-43.2452731
13725,136287,38858,-22.938064400000002,-43.245779399999996
13726,136320,38843,-22.937995900000004,-43.24563020000005
13727,141520,37180,-22.930531699999996,-43.2222962
13728,141581,37074,-22.930057400000003,-43.22202
13729,141663,36694,-22.9283542,-43.2216512
13730,141739,36348,-22.9267979,-43.221311899999996
13731,141715,36209,-22.9261766,-43.2214218
13732,146874,33949,-22.9160342,-43.198265000000006
13733,146845,33886,-22.915748899999997,-43.1983991
13734,146822,33848,-22.915578400000005,-43.19849969999999
13735,141285,39763,-22.9421266,-43.2233477
13736,116534,17068,-22.840273099999997,-43.33442730000001
13737,116179,16938,-22.8396898,-43.3360232
13738,117739,8471,-22.801690000000004,-43.3290213
13739,118058,8453,-22.8016121,-43.3275917
13740,118618,8233,-22.800620600000002,-43.3250785
13741,119298,8268,-22.800778800000007,-43.3220261
13742,120039,8141,-22.8002101,-43.3187002
13743,120781,7997,-22.7995648,-43.315368899999996
13744,121526,7868,-22.7989837,-43.312024199999996
13745,122251,7737,-22.798397700000002,-43.3087733
13746,122954,7752,-22.798464399999997,-43.3056164
13747,123066,7758,-22.7984892,-43.305114800000005
13748,123072,7533,-22.797482799999997,-43.305088
13749,123037,7245,-22.796187099999997,-43.3052436
13750,122975,6964,-22.794928500000005,-43.3055238
13751,122853,6826,-22.7943103,-43.3060724
13752,122633,6729,-22.7938714,-43.307055399999996
13753,108606,6142,-22.7912379,-43.37000950000001
13754,108621,6155,-22.791298499999996,-43.369943799999994
13755,108792,6241,-22.7916808,-43.369172799999994
13756,108978,6352,-22.7921805,-43.368337400000044
13757,109165,6453,-22.792633300000002,-43.367501299999994
13758,109299,6524,-22.792951799999997,-43.366900799999996
13759,109555,6667,-22.793595699999997,-43.365748800000006
13760,109702,6755,-22.793991299999995,-43.36509170000001
13761,109895,6869,-22.7945007,-43.364222600000005
13762,110137,7004,-22.795109,-43.3631364
13763,110364,7115,-22.795606,-43.362119799999995
13764,110672,7301,-22.7964393,-43.3607358
13765,110821,7388,-22.7968325,-43.3600679
13766,111009,7507,-22.7973641,-43.359223
13767,111379,7711,-22.798281499999998,-43.357562699999995
13768,111571,7825,-22.7987933,-43.356701699999995
13769,111805,7958,-22.7993867,-43.3556503
13770,111994,8061,-22.7998516,-43.3548027
13771,112160,8149,-22.8002447,-43.3540571
13772,112325,8239,-22.8006478,-43.3533195
13773,112623,8405,-22.8013945,-43.351981
13774,112902,8556,-22.802074500000003,-43.3507311
13775,113045,8635,-22.802428099999997,-43.35008740000004
13776,113190,8718,-22.8028014,-43.34943559999999
13777,113321,8796,-22.803147600000003,-43.3488482
13778,113456,8867,-22.8034665,-43.34824470000001
13779,108666,6059,-22.7908682,-43.3697413
13780,108899,6179,-22.791402700000003,-43.368692499999995
13781,109076,6274,-22.7918301,-43.367900000000006
13782,109265,6376,-22.79229009999995,-43.367049699999995
13783,109486,6495,-22.7928217,-43.36605999999999
13784,109683,6610,-22.793341,-43.3651748
13785,109906,6736,-22.793902299999996,-43.3641744
13786,110127,6866,-22.7944859,-43.363182
13787,110344,6990,-22.795044699999995,-43.362208299999956
13788,110523,7088,-22.795484899999998,-43.361403599999996
13789,110728,7202,-22.7959967,-43.3604863
13790,110880,7295,-22.7964121,-43.3598024
13791,111034,7385,-22.7968152,-43.359112999999994
13792,111190,7474,-22.7972157,-43.358413
13793,111348,7567,-22.797636099999995,-43.3577022
13794,111450,7626,-22.7978982,-43.357246200000006
13795,111632,7723,-22.7983359,-43.356428099999995
13796,111805,7823,-22.7987834,-43.35565029999995
13797,112018,7947,-22.799339800000002,-43.3546981
13798,112219,8056,-22.7998293,-43.353794199999996
13799,112453,8185,-22.8004055,-43.3527455
13800,112671,8302,-22.800934599999998,-43.351766500000004
13801,112848,8392,-22.801337600000004,-43.350972500000005
13802,113003,8478,-22.8017234,-43.35027780000001
13803,113160,8564,-22.8021066,-43.349569699999996
13804,113339,8658,-22.802531899999998,-43.3487678
13805,113509,8751,-22.802947299999996,-43.348006
13806,114247,8809,-22.803206899999946,-43.344690799999995
13807,114714,8760,-22.802989300000004,-43.3425987
13808,115313,8732,-22.802860799999998,-43.3399084
13809,115903,8699,-22.802714899999998,-43.3372611
13810,117583,371,-22.765339200000003,-43.329720099999996
13811,121332,14794,-22.83007,-43.3128972
13812,121340,14828,-22.830218300000002,-43.31285830000005
13813,121304,14874,-22.830424700000005,-43.313020599999994
13814,121281,14770,-22.82996,-43.3131252
13815,119454,11077,-22.8133873,-43.32132339999999
13816,119484,11123,-22.813593800000003,-43.32119199999999
13817,119513,11176,-22.8138324,-43.3210619
13818,119430,11096,-22.8134702,-43.321433400000004
13819,119472,11154,-22.813729799999994,-43.32124160000001
13820,117387,8104,-22.8000419,-43.3306007
13821,127665,20798,-22.8570128,-43.28447669999995
13822,127717,20728,-22.8566976,-43.28423920000005
13823,129819,23070,-22.8672092,-43.2748058
13824,134849,27500,-22.8870927,-43.252232400000004
13825,134671,27625,-22.887652400000004,-43.2530344
13826,134577,27612,-22.887595599999997,-43.2534528
13827,134507,27619,-22.8876252,-43.253766600000006
13828,134429,27690,-22.887945200000004,-43.25411799999999
13829,134338,27775,-22.8883245,-43.254527
13830,134164,27875,-22.888771799999997,-43.2553089
13831,134044,27910,-22.8889299,-43.255846700000006
13832,133883,27914,-22.8889485,-43.256570800000006
13833,133773,28024,-22.889440200000003,-43.2570644
13834,133604,28193,-22.8902013,-43.25782080000001
13835,133507,28251,-22.890459500000002,-43.258255299999995
13836,133469,28324,-22.89078810000005,-43.2584269
13837,133335,28281,-22.8905979,-43.25903040000001
13838,133234,28269,-22.8905398,-43.2594797
20748,53808,146,-22.764330100000002,-43.615937300000006
20749,54563,388,-22.765413399999996,-43.6125469
20750,54950,715,-22.766882500000005,-43.61080890000001
20751,55254,739,-22.7669913,-43.6094463
20752,56182,845,-22.7674662,-43.6052835
20753,56949,1046,-22.7683664,-43.6018396
20754,58708,618,-22.766447199999998,-43.5939431
21132,30461,29804,-22.8974314,-43.7207149
21133,30614,29806,-22.8974411,-43.7200284
21134,30700,29049,-22.8940411,-43.7196422
